"depth","shrinkage","nTree","loss","auroc","auprc","occ.corr","det.corr","occ.MAE","det.MAE","bag.frac","nSites","nVisits"
NA,NA,1,1.05947224862058,0.816039426523298,0.432750907355592,NA,NA,NA,NA,0.4268,319,3
NA,NA,10,0.916851495229269,0.890551573078455,0.614853002177224,NA,NA,NA,NA,0.4268,319,3
NA,NA,100,0.591936095657933,0.912086818000796,0.691199138436074,NA,NA,NA,NA,0.4268,319,3
NA,NA,1000,0.28530171730657,0.935125448028674,0.766458822382503,NA,NA,NA,NA,0.4268,319,3
NA,NA,101,0.590090589066349,0.912275985663082,0.691846090345994,NA,NA,NA,NA,0.4268,319,3
NA,NA,102,0.619969530567413,0.912445240939865,0.693314216302034,NA,NA,NA,NA,0.4268,319,3
NA,NA,103,0.6697979078684,0.911778176025488,0.69299063144278,NA,NA,NA,NA,0.4268,319,3
NA,NA,104,0.702838469445684,0.912226204699323,0.692513540635215,NA,NA,NA,NA,0.4268,319,3
NA,NA,105,0.694002080679957,0.911967343687774,0.691541211843051,NA,NA,NA,NA,0.4268,319,3
NA,NA,106,0.773171934573508,0.912266029470331,0.693580726529731,NA,NA,NA,NA,0.4268,319,3
NA,NA,107,0.72976357672552,0.912285941855834,0.692331278885207,NA,NA,NA,NA,0.4268,319,3
NA,NA,108,0.630917386512109,0.911748307447232,0.690986646490012,NA,NA,NA,NA,0.4268,319,3
NA,NA,109,0.551714933978549,0.912226204699323,0.69179561129468,NA,NA,NA,NA,0.4268,319,3
NA,NA,11,0.915431630110807,0.888893866985265,0.620722049311953,NA,NA,NA,NA,0.4268,319,3
NA,NA,110,0.510504041931617,0.912604540023895,0.694882009986564,NA,NA,NA,NA,0.4268,319,3
NA,NA,111,0.664652384700262,0.912485065710872,0.692984942279076,NA,NA,NA,NA,0.4268,319,3
NA,NA,112,0.709015481380965,0.912037037037037,0.693433947425222,NA,NA,NA,NA,0.4268,319,3
NA,NA,113,0.60865326663085,0.912076861808045,0.692933077285557,NA,NA,NA,NA,0.4268,319,3
NA,NA,114,0.646179161076673,0.911648745519713,0.690865397900421,NA,NA,NA,NA,0.4268,319,3
NA,NA,115,0.771297450559818,0.91194743130227,0.69242110617678,NA,NA,NA,NA,0.4268,319,3
NA,NA,116,0.621845366566492,0.912285941855834,0.694978852957927,NA,NA,NA,NA,0.4268,319,3
NA,NA,117,0.631767197492714,0.911847869374751,0.693586281055053,NA,NA,NA,NA,0.4268,319,3
NA,NA,118,0.639960798334513,0.911648745519713,0.69347447099569,NA,NA,NA,NA,0.4268,319,3
NA,NA,119,0.563194932094655,0.911220629231382,0.69185726198779,NA,NA,NA,NA,0.4268,319,3
NA,NA,12,1.10444851613458,0.893901831939466,0.632415128422051,NA,NA,NA,NA,0.4268,319,3
NA,NA,120,0.617774635532441,0.911180804460374,0.693175617867685,NA,NA,NA,NA,0.4268,319,3
NA,NA,121,0.760402861820968,0.911768219832736,0.693987855787527,NA,NA,NA,NA,0.4268,319,3
NA,NA,122,0.684774374093895,0.911758263639984,0.694203947222639,NA,NA,NA,NA,0.4268,319,3
NA,NA,123,0.592103083574384,0.912086818000796,0.695384231150012,NA,NA,NA,NA,0.4268,319,3
NA,NA,124,0.654326880728929,0.912589605734767,0.697451352973018,NA,NA,NA,NA,0.4268,319,3
NA,NA,125,0.670376434873929,0.912071883711669,0.698670426033814,NA,NA,NA,NA,0.4268,319,3
NA,NA,126,0.640244000069219,0.911564117881322,0.69823585836975,NA,NA,NA,NA,0.4268,319,3
NA,NA,127,0.710996610494006,0.911006571087216,0.696690327703195,NA,NA,NA,NA,0.4268,319,3
NA,NA,128,0.6607264634929,0.910936877737953,0.696457900884284,NA,NA,NA,NA,0.4268,319,3
NA,NA,129,0.552207258913987,0.911066308243728,0.697257910307011,NA,NA,NA,NA,0.4268,319,3
NA,NA,13,0.931463314106915,0.894175627240143,0.631119434237307,NA,NA,NA,NA,0.4268,319,3
NA,NA,130,0.644016542372856,0.911136001592991,0.696465156689206,NA,NA,NA,NA,0.4268,319,3
NA,NA,131,0.650787933551482,0.91178813221824,0.695726848220527,NA,NA,NA,NA,0.4268,319,3
NA,NA,132,0.669228588795612,0.911310234966149,0.694832260577778,NA,NA,NA,NA,0.4268,319,3
NA,NA,133,0.617425014271663,0.911280366387893,0.695446281080193,NA,NA,NA,NA,0.4268,319,3
NA,NA,134,0.622482730042226,0.911847869374751,0.696514095950563,NA,NA,NA,NA,0.4268,319,3
NA,NA,135,0.689180833223228,0.912345679012346,0.69932809112085,NA,NA,NA,NA,0.4268,319,3
NA,NA,136,0.578862974737523,0.912096774193548,0.698495529265421,NA,NA,NA,NA,0.4268,319,3
NA,NA,137,0.625690083984128,0.91215651135006,0.698418408753539,NA,NA,NA,NA,0.4268,319,3
NA,NA,138,0.572905525774075,0.911837913181999,0.698281766097236,NA,NA,NA,NA,0.4268,319,3
NA,NA,139,0.54918978323423,0.911459577857427,0.696213241487175,NA,NA,NA,NA,0.4268,319,3
NA,NA,14,0.880049992198947,0.89389685384309,0.628988836617342,NA,NA,NA,NA,0.4268,319,3
NA,NA,140,0.617523653856221,0.911887694145759,0.69790474017877,NA,NA,NA,NA,0.4268,319,3
NA,NA,141,0.699592083353285,0.9121067303863,0.698611237155072,NA,NA,NA,NA,0.4268,319,3
NA,NA,142,0.60138131679451,0.912594583831143,0.700728173522821,NA,NA,NA,NA,0.4268,319,3
