"depth","shrinkage","nTree","loss","auroc","auprc","occ.corr","det.corr","occ.MAE","det.MAE","bag.frac","nSites","nVisits"
NA,NA,1,0.982394352947437,0.841594007523211,0.406649896835068,NA,NA,NA,NA,0.3946,309,3
NA,NA,10,0.720743424733568,0.889559913896197,0.657244585689082,NA,NA,NA,NA,0.3946,309,3
NA,NA,100,0.435802316667355,0.908884346937444,0.797514445813405,NA,NA,NA,NA,0.3946,309,3
NA,NA,1000,0.127797073371599,0.994901176317106,0.968614390064055,NA,NA,NA,NA,0.3946,309,3
NA,NA,101,0.369325535397591,0.912227392315888,0.79942044580561,NA,NA,NA,NA,0.3946,309,3
NA,NA,102,0.398390092903665,0.910118284012089,0.798182358731033,NA,NA,NA,NA,0.3946,309,3
NA,NA,103,0.527854462679382,0.912727490161118,0.796087701119728,NA,NA,NA,NA,0.3946,309,3
NA,NA,104,0.37249735162579,0.912477441238503,0.795128457312799,NA,NA,NA,NA,0.3946,309,3
NA,NA,105,0.30858367043169,0.911846883085821,0.798935442616827,NA,NA,NA,NA,0.3946,309,3
NA,NA,106,0.424067727513371,0.912999282468309,0.803703468543647,NA,NA,NA,NA,0.3946,309,3
NA,NA,107,0.438251737979111,0.913211280467918,0.804898362249445,NA,NA,NA,NA,0.3946,309,3
NA,NA,108,0.421209598458291,0.913722250005436,0.807727115267982,NA,NA,NA,NA,0.3946,309,3
NA,NA,109,0.346049812534929,0.912357852623339,0.802771831199307,NA,NA,NA,NA,0.3946,309,3
NA,NA,11,0.842417328646337,0.887526907438412,0.657043648071204,NA,NA,NA,NA,0.3946,309,3
NA,NA,110,0.353496020648716,0.912602465699811,0.805426216490445,NA,NA,NA,NA,0.3946,309,3
NA,NA,111,0.393468596837839,0.913265638929356,0.806082217827952,NA,NA,NA,NA,0.3946,309,3
NA,NA,112,0.414359201874338,0.914820290926486,0.809736140158308,NA,NA,NA,NA,0.3946,309,3
NA,NA,113,0.313403535172937,0.914939879541649,0.809717190861019,NA,NA,NA,NA,0.3946,309,3
NA,NA,114,0.39181021700513,0.914548498619295,0.810422680209593,NA,NA,NA,NA,0.3946,309,3
NA,NA,115,0.344539935758577,0.914537626927007,0.809340454001763,NA,NA,NA,NA,0.3946,309,3
NA,NA,116,0.379672861835669,0.914591985388446,0.809346621257866,NA,NA,NA,NA,0.3946,309,3
NA,NA,117,0.402979735429312,0.915113826618251,0.810646487433893,NA,NA,NA,NA,0.3946,309,3
NA,NA,118,0.415517749375214,0.914918136157074,0.8100296177868,NA,NA,NA,NA,0.3946,309,3
NA,NA,119,0.420309526814285,0.915478028309887,0.810184197291914,NA,NA,NA,NA,0.3946,309,3
NA,NA,12,0.814028246659725,0.890777543432411,0.660566513135552,NA,NA,NA,NA,0.3946,309,3
NA,NA,120,0.400208142855659,0.914988802156944,0.810171627554332,NA,NA,NA,NA,0.3946,309,3
NA,NA,121,0.414388095813749,0.915978126155117,0.811841585883905,NA,NA,NA,NA,0.3946,309,3
NA,NA,122,0.368261785587082,0.915804179078515,0.810185736188303,NA,NA,NA,NA,0.3946,309,3
NA,NA,123,0.401714312324565,0.91267313169968,0.804081266919983,NA,NA,NA,NA,0.3946,309,3
NA,NA,124,0.430329839943587,0.912249135700463,0.803978899331181,NA,NA,NA,NA,0.3946,309,3
NA,NA,125,0.440977433899656,0.913401535082951,0.807315845334294,NA,NA,NA,NA,0.3946,309,3
NA,NA,126,0.409629499656085,0.915923767693679,0.810482464478243,NA,NA,NA,NA,0.3946,309,3
NA,NA,127,0.368891110397416,0.915695462155639,0.809976344307034,NA,NA,NA,NA,0.3946,309,3
NA,NA,128,0.310029365129199,0.915499771694462,0.809450285045981,NA,NA,NA,NA,0.3946,309,3
NA,NA,129,0.33191398864502,0.92067469722337,0.813727241051149,NA,NA,NA,NA,0.3946,309,3
