"depth","shrinkage","nTree","loss","auroc","auprc","occ.corr","det.corr","occ.MAE","det.MAE","bag.frac","nSites","nVisits"
NA,NA,1,0.734044402208815,0.883688952110005,0.657639476508302,NA,NA,NA,NA,0.2401,322,3
NA,NA,10,0.386364390105255,0.979063273800116,0.870827214504361,NA,NA,NA,NA,0.2401,322,3
NA,NA,100,0.0550763137958574,0.991960381434066,0.945577164994093,NA,NA,NA,NA,0.2401,322,3
NA,NA,1000,0.00546665393394716,0.992487224066171,0.950919526427104,NA,NA,NA,NA,0.2401,322,3
NA,NA,101,0.0542225157257023,0.991939307728781,0.945366007618516,NA,NA,NA,NA,0.2401,322,3
NA,NA,102,0.0633184924681096,0.991970918286708,0.945384423160907,NA,NA,NA,NA,0.2401,322,3
NA,NA,103,0.0744323105664869,0.992013065697276,0.945826599754845,NA,NA,NA,NA,0.2401,322,3
NA,NA,104,0.0657432381417478,0.992171118486908,0.947006712208264,NA,NA,NA,NA,0.2401,322,3
NA,NA,105,0.0661084186791878,0.992086823665771,0.94639345477047,NA,NA,NA,NA,0.2401,322,3
NA,NA,106,0.0857811820337451,0.992013065697276,0.945389922032114,NA,NA,NA,NA,0.2401,322,3
NA,NA,107,0.0528256168109096,0.991844476055002,0.944658026319192,NA,NA,NA,NA,0.2401,322,3
NA,NA,108,0.0610549398870587,0.991865549760287,0.944996067318507,NA,NA,NA,NA,0.2401,322,3
NA,NA,109,0.084566219045872,0.991970918286708,0.945436449067268,NA,NA,NA,NA,0.2401,322,3
NA,NA,11,0.329890513112765,0.978146567620252,0.866019328253226,NA,NA,NA,NA,0.2401,322,3
NA,NA,110,0.0712947485966086,0.991939307728781,0.945178574391213,NA,NA,NA,NA,0.2401,322,3
NA,NA,111,0.074260742558941,0.991876086612929,0.944406034269159,NA,NA,NA,NA,0.2401,322,3
NA,NA,112,0.0610975442844618,0.991865549760287,0.94416373586107,NA,NA,NA,NA,0.2401,322,3
NA,NA,113,0.0676878063376289,0.991918234023497,0.944729674299007,NA,NA,NA,NA,0.2401,322,3
NA,NA,114,0.0773674158120683,0.991907697170855,0.944622213012698,NA,NA,NA,NA,0.2401,322,3
NA,NA,115,0.0662519909736717,0.992044676255203,0.945481285534119,NA,NA,NA,NA,0.2401,322,3
NA,NA,116,0.055617152999313,0.992118434223697,0.945723432453139,NA,NA,NA,NA,0.2401,322,3
NA,NA,117,0.0604186101288337,0.992202729044834,0.94624646493879,NA,NA,NA,NA,0.2401,322,3
NA,NA,118,0.0474998114443497,0.992192192192192,0.946466529135528,NA,NA,NA,NA,0.2401,322,3
NA,NA,119,0.0695434976831227,0.992213265897476,0.946511674039914,NA,NA,NA,NA,0.2401,322,3
NA,NA,12,0.406493107365288,0.980411990938307,0.881235976882473,NA,NA,NA,NA,0.2401,322,3
NA,NA,120,0.058428409730696,0.992255413308045,0.947019233796326,NA,NA,NA,NA,0.2401,322,3
NA,NA,121,0.0553046789078697,0.992297560718613,0.94691183795884,NA,NA,NA,NA,0.2401,322,3
NA,NA,122,0.0562701004760904,0.992371318687108,0.947239246589099,NA,NA,NA,NA,0.2401,322,3
NA,NA,123,0.0511706759203335,0.992402929245034,0.947192382847506,NA,NA,NA,NA,0.2401,322,3
NA,NA,124,0.0690614492278922,0.992487224066171,0.947835139167743,NA,NA,NA,NA,0.2401,322,3
NA,NA,125,0.054159177026542,0.992518834624098,0.948088258383088,NA,NA,NA,NA,0.2401,322,3
NA,NA,126,0.059114788509678,0.992550445182024,0.947983882492177,NA,NA,NA,NA,0.2401,322,3
NA,NA,127,0.05911533008654,0.992550445182024,0.948021230481311,NA,NA,NA,NA,0.2401,322,3
NA,NA,128,0.0524837173900204,0.992582055739951,0.948152224296411,NA,NA,NA,NA,0.2401,322,3
NA,NA,129,0.0578494875180887,0.992634740003161,0.948538985616263,NA,NA,NA,NA,0.2401,322,3
NA,NA,13,0.292330165322088,0.980422527790949,0.880506885107102,NA,NA,NA,NA,0.2401,322,3
NA,NA,130,0.0357701851079657,0.992634740003161,0.948602531623793,NA,NA,NA,NA,0.2401,322,3
NA,NA,131,0.0436872368709184,0.992666350561087,0.94890376628629,NA,NA,NA,NA,0.2401,322,3
NA,NA,132,0.0517882588834322,0.992655813708445,0.948910406332364,NA,NA,NA,NA,0.2401,322,3
NA,NA,133,0.0610092070680422,0.992771719087509,0.950113705894339,NA,NA,NA,NA,0.2401,322,3
NA,NA,134,0.0351332340691349,0.992771719087509,0.950113705894339,NA,NA,NA,NA,0.2401,322,3
NA,NA,135,0.0480621750505084,0.992792792792793,0.950212832640701,NA,NA,NA,NA,0.2401,322,3
NA,NA,136,0.0387094273552936,0.992792792792793,0.950212832640701,NA,NA,NA,NA,0.2401,322,3
NA,NA,137,0.03348770212898,0.992792792792793,0.950212832640701,NA,NA,NA,NA,0.2401,322,3
NA,NA,138,0.0403153123414646,0.992761182234866,0.949959713425356,NA,NA,NA,NA,0.2401,322,3
NA,NA,139,0.0543031823089744,0.992824403350719,0.950391941902953,NA,NA,NA,NA,0.2401,322,3
NA,NA,14,0.341291746930445,0.981328697118171,0.886487669391639,NA,NA,NA,NA,0.2401,322,3
NA,NA,140,0.0421163524309992,0.992824403350719,0.950391941902953,NA,NA,NA,NA,0.2401,322,3
NA,NA,141,0.0479907066191198,0.992824403350719,0.950391941902953,NA,NA,NA,NA,0.2401,322,3
NA,NA,142,0.0431106846494899,0.992824403350719,0.950391941902953,NA,NA,NA,NA,0.2401,322,3
NA,NA,143,0.0466584361271076,0.992782255940151,0.950149030614824,NA,NA,NA,NA,0.2401,322,3
NA,NA,144,0.0528083887291314,0.99272957167694,0.950015746873317,NA,NA,NA,NA,0.2401,322,3
NA,NA,145,0.0418670464494883,0.99272957167694,0.950075376975075,NA,NA,NA,NA,0.2401,322,3
NA,NA,146,0.050900624508499,0.992761182234866,0.950242099771642,NA,NA,NA,NA,0.2401,322,3
NA,NA,147,0.033596528050134,0.992761182234866,0.950244932111386,NA,NA,NA,NA,0.2401,322,3
NA,NA,148,0.0363556132855932,0.992761182234866,0.950244932111386,NA,NA,NA,NA,0.2401,322,3
NA,NA,149,0.0426491409308921,0.992834940203361,0.950761885747651,NA,NA,NA,NA,0.2401,322,3
NA,NA,15,0.319318184391219,0.98202412939255,0.891834142980451,NA,NA,NA,NA,0.2401,322,3
NA,NA,150,0.0590112435943121,0.992856013908646,0.95082802281739,NA,NA,NA,NA,0.2401,322,3
NA,NA,151,0.0554239327372977,0.992834940203361,0.950761885747651,NA,NA,NA,NA,0.2401,322,3
