"depth","shrinkage","nTree","loss","auroc","auprc","occ.corr","det.corr","occ.MAE","det.MAE","bag.frac","nSites","nVisits"
NA,NA,1,0.858732371125637,0.903861308116627,0.711107224884546,NA,NA,NA,NA,0.9526,312,3
NA,NA,10,0.539169984348568,0.940123456790124,0.836756918422868,NA,NA,NA,NA,0.9526,312,3
NA,NA,100,0.150657496061821,0.989985552928815,0.976556032741099,NA,NA,NA,NA,0.9526,312,3
NA,NA,1000,0.0170655485691002,1,1,NA,NA,NA,NA,0.9526,312,3
NA,NA,101,0.154100933154836,0.989946151825584,0.975979923237434,NA,NA,NA,NA,0.9526,312,3
NA,NA,102,0.156236716203542,0.989919884423431,0.975863272321378,NA,NA,NA,NA,0.9526,312,3
NA,NA,103,0.156127595579281,0.989906750722354,0.975861174499712,NA,NA,NA,NA,0.9526,312,3
NA,NA,104,0.155667131550848,0.989959285526661,0.975906382610151,NA,NA,NA,NA,0.9526,312,3
NA,NA,105,0.146755164591153,0.989919884423431,0.975900070796893,NA,NA,NA,NA,0.9526,312,3
NA,NA,106,0.153320552817328,0.989906750722354,0.975788027713835,NA,NA,NA,NA,0.9526,312,3
NA,NA,107,0.147480201656056,0.989906750722354,0.975788027713835,NA,NA,NA,NA,0.9526,312,3
NA,NA,108,0.14830243902562,0.990300761754663,0.976291625786088,NA,NA,NA,NA,0.9526,312,3
NA,NA,109,0.144823646507946,0.990668505384817,0.977974437376658,NA,NA,NA,NA,0.9526,312,3
NA,NA,11,0.515501060317558,0.940845810349357,0.841229633608672,NA,NA,NA,NA,0.9526,312,3
NA,NA,110,0.146830181483474,0.990694772786971,0.977928721091097,NA,NA,NA,NA,0.9526,312,3
NA,NA,111,0.143769445845347,0.990694772786971,0.977928721091097,NA,NA,NA,NA,0.9526,312,3
NA,NA,112,0.146201026959388,0.990852377199895,0.979344371598586,NA,NA,NA,NA,0.9526,312,3
NA,NA,113,0.135534960548632,0.991009981612819,0.980635175861269,NA,NA,NA,NA,0.9526,312,3
NA,NA,114,0.145024161451689,0.991049382716049,0.980641871578248,NA,NA,NA,NA,0.9526,312,3
NA,NA,115,0.142879078452031,0.991009981612819,0.980635175861269,NA,NA,NA,NA,0.9526,312,3
NA,NA,116,0.140539717183517,0.990891778303126,0.980364948050419,NA,NA,NA,NA,0.9526,312,3
NA,NA,117,0.133634172917999,0.990799842395587,0.98034978218375,NA,NA,NA,NA,0.9526,312,3
NA,NA,118,0.134264034678902,0.99078670869451,0.980347641045429,NA,NA,NA,NA,0.9526,312,3
NA,NA,119,0.13590078244606,0.990760441292356,0.980105435771409,NA,NA,NA,NA,0.9526,312,3
NA,NA,12,0.493882710159057,0.941121618071973,0.849035787609096,NA,NA,NA,NA,0.9526,312,3
NA,NA,120,0.135610168354734,0.990760441292356,0.980105435771409,NA,NA,NA,NA,0.9526,312,3
NA,NA,121,0.135862633864084,0.990852377199895,0.98090968990742,NA,NA,NA,NA,0.9526,312,3
NA,NA,122,0.136843446510797,0.990944313107434,0.981705732458895,NA,NA,NA,NA,0.9526,312,3
NA,NA,123,0.130084795850484,0.990904912004203,0.98169934655286,NA,NA,NA,NA,0.9526,312,3
NA,NA,124,0.125781475339275,0.991075650118203,0.981796794397978,NA,NA,NA,NA,0.9526,312,3
NA,NA,125,0.132002390037926,0.991075650118203,0.981796794397978,NA,NA,NA,NA,0.9526,312,3
NA,NA,126,0.119006891274476,0.991141318623588,0.982385027690174,NA,NA,NA,NA,0.9526,312,3
NA,NA,127,0.127797259267787,0.991180719726819,0.982644145962295,NA,NA,NA,NA,0.9526,312,3
NA,NA,128,0.130876503665437,0.991167586025742,0.982594684496891,NA,NA,NA,NA,0.9526,312,3
NA,NA,129,0.126026499360848,0.991128184922511,0.982588087974678,NA,NA,NA,NA,0.9526,312,3
NA,NA,13,0.487055478647784,0.94217231415813,0.859372283211687,NA,NA,NA,NA,0.9526,312,3
NA,NA,130,0.118055500921241,0.991128184922511,0.982588087974678,NA,NA,NA,NA,0.9526,312,3
NA,NA,131,0.129533660868122,0.99108878381928,0.982581549914899,NA,NA,NA,NA,0.9526,312,3
NA,NA,132,0.130081822732336,0.99108878381928,0.982581549914899,NA,NA,NA,NA,0.9526,312,3
NA,NA,133,0.121955900444107,0.99108878381928,0.982581549914899,NA,NA,NA,NA,0.9526,312,3
NA,NA,134,0.128156818017541,0.991154452324665,0.982687720043215,NA,NA,NA,NA,0.9526,312,3
NA,NA,135,0.12220194123909,0.991167586025742,0.982689912349518,NA,NA,NA,NA,0.9526,312,3
NA,NA,136,0.121722515081537,0.991128184922511,0.982541513023644,NA,NA,NA,NA,0.9526,312,3
NA,NA,137,0.121795669911832,0.991128184922511,0.982541513023644,NA,NA,NA,NA,0.9526,312,3
NA,NA,138,0.120321132111259,0.991338324139743,0.983928769909282,NA,NA,NA,NA,0.9526,312,3
NA,NA,139,0.124995247207991,0.991338324139743,0.983928769909282,NA,NA,NA,NA,0.9526,312,3
NA,NA,14,0.480960869391612,0.942303651168899,0.861194233540436,NA,NA,NA,NA,0.9526,312,3
NA,NA,140,0.115100295245881,0.991338324139743,0.983928769909282,NA,NA,NA,NA,0.9526,312,3
