"depth","shrinkage","nTree","loss","auroc","auprc","occ.corr","det.corr","occ.MAE","det.MAE","bag.frac","nSites","nVisits"
NA,NA,1,1.47740865874653,0.741798492938769,0.527805249684037,NA,NA,NA,NA,0.2259,327,3
NA,NA,10,1.28519596602479,0.815469833824043,0.658920888455702,NA,NA,NA,NA,0.2259,327,3
NA,NA,100,0.902870584237267,0.91049703078996,0.833422222152124,NA,NA,NA,NA,0.2259,327,3
NA,NA,1000,0.196795268644488,0.969591795997804,0.922935491249268,NA,NA,NA,NA,0.2259,327,3
NA,NA,101,0.789986433922654,0.910227556265283,0.833079757489967,NA,NA,NA,NA,0.2259,327,3
NA,NA,102,0.764257972824736,0.910943659863267,0.833609617533685,NA,NA,NA,NA,0.2259,327,3
NA,NA,103,0.707803463650611,0.908615699386197,0.831478388732024,NA,NA,NA,NA,0.2259,327,3
NA,NA,104,0.838187531748358,0.908116672488647,0.832018160045601,NA,NA,NA,NA,0.2259,327,3
NA,NA,105,0.715130727154542,0.907759868256899,0.832098650561832,NA,NA,NA,NA,0.2259,327,3
NA,NA,106,0.91148636332798,0.909770946654025,0.835464455077653,NA,NA,NA,NA,0.2259,327,3
NA,NA,107,0.692515035725474,0.911637307250861,0.837120154570634,NA,NA,NA,NA,0.2259,327,3
NA,NA,108,0.779334429436818,0.911487599181596,0.836383245804104,NA,NA,NA,NA,0.2259,327,3
NA,NA,109,0.766630729651967,0.910364788662109,0.834972481848717,NA,NA,NA,NA,0.2259,327,3
NA,NA,11,1.31049168387006,0.819140176655522,0.667154495903359,NA,NA,NA,NA,0.2259,327,3
NA,NA,110,0.744803710141121,0.908413593492689,0.828716043568024,NA,NA,NA,NA,0.2259,327,3
NA,NA,111,0.695023940731732,0.909556365088078,0.829919496643705,NA,NA,NA,NA,0.2259,327,3
NA,NA,112,1.0424025136221,0.909406657018813,0.829538036313506,NA,NA,NA,NA,0.2259,327,3
