"depth","shrinkage","nTree","loss","auroc","auprc","occ.corr","det.corr","occ.MAE","det.MAE","bag.frac","nSites","nVisits"
NA,NA,1,1.33108641053942,0.845296347798709,0.64231204391465,NA,NA,NA,NA,0.7236,294,3
NA,NA,10,0.992753813527853,0.891922915464134,0.790856668043657,NA,NA,NA,NA,0.7236,294,3
NA,NA,100,0.468669118713172,0.969391168599465,0.929991104617145,NA,NA,NA,NA,0.7236,294,3
NA,NA,1000,0.0655992641341556,0.990817022616361,0.972567902197935,NA,NA,NA,NA,0.7236,294,3
NA,NA,101,0.474732162868764,0.968866427034685,0.928987913776631,NA,NA,NA,NA,0.7236,294,3
NA,NA,102,0.477158147484174,0.969089442199717,0.928996139462675,NA,NA,NA,NA,0.7236,294,3
NA,NA,103,0.479196315940528,0.96952235399066,0.929886158831473,NA,NA,NA,NA,0.7236,294,3
NA,NA,104,0.436471016347694,0.969706013538332,0.930223120046881,NA,NA,NA,NA,0.7236,294,3
NA,NA,105,0.488253446493893,0.969555150338458,0.930024084205365,NA,NA,NA,NA,0.7236,294,3
NA,NA,106,0.466932741053615,0.969620743034056,0.930335928863737,NA,NA,NA,NA,0.7236,294,3
NA,NA,107,0.435731803567952,0.969830639659967,0.930586673080484,NA,NA,NA,NA,0.7236,294,3
NA,NA,108,0.525492983487759,0.969968384320722,0.930909626783832,NA,NA,NA,NA,0.7236,294,3
NA,NA,109,0.434105570826995,0.970191399485753,0.93159745059493,NA,NA,NA,NA,0.7236,294,3
NA,NA,11,0.975484565145082,0.898360838537021,0.800764430231322,NA,NA,NA,NA,0.7236,294,3
NA,NA,110,0.465408238262788,0.97027011072047,0.931647532599234,NA,NA,NA,NA,0.7236,294,3
NA,NA,111,0.473785683380403,0.970716141050533,0.932431901790768,NA,NA,NA,NA,0.7236,294,3
NA,NA,112,0.467227364352746,0.971155612111035,0.933564881226518,NA,NA,NA,NA,0.7236,294,3
NA,NA,113,0.483989839434012,0.971319593850029,0.93378528532986,NA,NA,NA,NA,0.7236,294,3
NA,NA,114,0.425739536741148,0.971522931206381,0.934540473725829,NA,NA,NA,NA,0.7236,294,3
NA,NA,115,0.430528321407453,0.971864013223487,0.935083014305456,NA,NA,NA,NA,0.7236,294,3
NA,NA,116,0.414752199980878,0.97205095240594,0.935381050094082,NA,NA,NA,NA,0.7236,294,3
NA,NA,117,0.40409491393831,0.97204439313638,0.935061160508943,NA,NA,NA,NA,0.7236,294,3
NA,NA,118,0.452250097496453,0.972424830770845,0.9362072760342,NA,NA,NA,NA,0.7236,294,3
NA,NA,119,0.4344142030571,0.973854751534869,0.937481988214688,NA,NA,NA,NA,0.7236,294,3
NA,NA,12,0.948434604940643,0.898931494988718,0.808520583305209,NA,NA,NA,NA,0.7236,294,3
NA,NA,120,0.424619649757767,0.973756362491473,0.937243011879819,NA,NA,NA,NA,0.7236,294,3
NA,NA,121,0.420353876575162,0.973808836647951,0.937157913740343,NA,NA,NA,NA,0.7236,294,3
NA,NA,122,0.447952794880566,0.974674660229837,0.939001564894559,NA,NA,NA,NA,0.7236,294,3
NA,NA,123,0.435897336760294,0.975389620611849,0.939763013281869,NA,NA,NA,NA,0.7236,294,3
NA,NA,124,0.397602624658792,0.976216088576376,0.94113969340453,NA,NA,NA,NA,0.7236,294,3
NA,NA,125,0.441672367213097,0.976091462454741,0.941071048720617,NA,NA,NA,NA,0.7236,294,3
NA,NA,126,0.413704467329635,0.975953717793986,0.940541422789796,NA,NA,NA,NA,0.7236,294,3
NA,NA,127,0.429806059302841,0.976235766385055,0.941336874825507,NA,NA,NA,NA,0.7236,294,3
NA,NA,128,0.390647502326293,0.976288240541533,0.941659511632598,NA,NA,NA,NA,0.7236,294,3
NA,NA,129,0.393826829700689,0.976189851498137,0.941394668181241,NA,NA,NA,NA,0.7236,294,3
NA,NA,13,0.944085150045947,0.899593981214252,0.810676564992859,NA,NA,NA,NA,0.7236,294,3
NA,NA,130,0.405721402699077,0.976216088576376,0.941388243739795,NA,NA,NA,NA,0.7236,294,3
NA,NA,131,0.379980229786986,0.976465340819646,0.941391376182159,NA,NA,NA,NA,0.7236,294,3
NA,NA,132,0.375055212908758,0.976786745028074,0.941997084905913,NA,NA,NA,NA,0.7236,294,3
NA,NA,133,0.392279751513828,0.977003200923545,0.941875434872057,NA,NA,NA,NA,0.7236,294,3
NA,NA,134,0.424488938420894,0.977600094453482,0.942902923948809,NA,NA,NA,NA,0.7236,294,3
NA,NA,135,0.409549698743589,0.977829668888073,0.943708475928461,NA,NA,NA,NA,0.7236,294,3
NA,NA,136,0.377939603885614,0.978210106522538,0.944099907910739,NA,NA,NA,NA,0.7236,294,3
NA,NA,137,0.387348900558646,0.97840688460933,0.944610760447908,NA,NA,NA,NA,0.7236,294,3
NA,NA,138,0.401085075421401,0.978636459043921,0.945210501373556,NA,NA,NA,NA,0.7236,294,3
NA,NA,139,0.42291546238641,0.978708611009078,0.945494215665151,NA,NA,NA,NA,0.7236,294,3
NA,NA,14,0.912742115842333,0.900210552552868,0.811965573528499,NA,NA,NA,NA,0.7236,294,3
NA,NA,140,0.367242455755358,0.97890538909587,0.946792565702671,NA,NA,NA,NA,0.7236,294,3
NA,NA,141,0.401041608350566,0.980122133599202,0.948524731861487,NA,NA,NA,NA,0.7236,294,3
NA,NA,142,0.374477079392749,0.980594401007504,0.94987526175165,NA,NA,NA,NA,0.7236,294,3
NA,NA,143,0.372308660791735,0.980568163929265,0.949902680546272,NA,NA,NA,NA,0.7236,294,3
NA,NA,144,0.371652667187062,0.980640315894422,0.950019144183775,NA,NA,NA,NA,0.7236,294,3
NA,NA,145,0.353701806237337,0.980653434433541,0.949998199314358,NA,NA,NA,NA,0.7236,294,3
NA,NA,146,0.403665556023003,0.980896127407252,0.950312153926391,NA,NA,NA,NA,0.7236,294,3
NA,NA,147,0.366306491332347,0.981729154641339,0.952233863838362,NA,NA,NA,NA,0.7236,294,3
NA,NA,148,0.404733961694027,0.981630765597943,0.952065353563936,NA,NA,NA,NA,0.7236,294,3
NA,NA,149,0.350575464576452,0.981597969250144,0.951881491268677,NA,NA,NA,NA,0.7236,294,3
NA,NA,15,0.93278200560885,0.901879886655822,0.814859964840099,NA,NA,NA,NA,0.7236,294,3
NA,NA,150,0.377783271962578,0.98171275646744,0.952043670115732,NA,NA,NA,NA,0.7236,294,3
NA,NA,151,0.393407661891057,0.981902975284672,0.952519142350271,NA,NA,NA,NA,0.7236,294,3
NA,NA,152,0.360248521087101,0.982165346067062,0.952805643340342,NA,NA,NA,NA,0.7236,294,3
NA,NA,153,0.389795269383235,0.982198142414861,0.952871053221318,NA,NA,NA,NA,0.7236,294,3
NA,NA,154,0.394187745741945,0.98248019100593,0.953482977398019,NA,NA,NA,NA,0.7236,294,3
NA,NA,155,0.370446475249064,0.982408039040772,0.953360822010192,NA,NA,NA,NA,0.7236,294,3
NA,NA,156,0.36502119530625,0.982440835388571,0.953407514493487,NA,NA,NA,NA,0.7236,294,3
NA,NA,157,0.381112674425628,0.982762239596998,0.954095694428413,NA,NA,NA,NA,0.7236,294,3
NA,NA,158,0.330269489612615,0.982604817127565,0.953844243152167,NA,NA,NA,NA,0.7236,294,3
NA,NA,159,0.359855139339623,0.982883586083854,0.954542088529103,NA,NA,NA,NA,0.7236,294,3
NA,NA,16,0.917715928828615,0.908117752007137,0.821909897901033,NA,NA,NA,NA,0.7236,294,3
NA,NA,160,0.388067769843643,0.983067245631526,0.954989220401935,NA,NA,NA,NA,0.7236,294,3
NA,NA,161,0.354974490975643,0.983152516135803,0.95518141907186,NA,NA,NA,NA,0.7236,294,3
NA,NA,162,0.374533703053156,0.983185312483602,0.955230289360664,NA,NA,NA,NA,0.7236,294,3
