2.468453553267990230e+02,4.315578426676389512e+01,4.909580380330430103e+02,6.260498620585849494e+00,2.869050454518720539e+00,3.429376745754269540e-01,1.383240045644829885e-01,2.709299558471769953e-01,2.837084978275510039e-02,3.539690734389919907e-02,3.832233011750760254e-02,7.777043705961669673e+01,4.071285054848389900e-02,4.462332309772049782e-02,9.145310398621499814e+01,1.562213836617120100e-01,4.769332786357540627e-02,4.685480498111230241e-02,2.400041123832630490e+02,9.701151485253841145e+01,5.642197585306710228e-02,5.142820824914760142e-02,2.407096196185089809e+02,9.329699002492719728e+01,7.556557986895019730e-02,6.713020443746940680e-02,2.285117812254930243e+02,9.618732057496771404e+01
1.728103154849399914e+02,1.937473080653180091e+01,2.653151487385489986e+02,1.593006906530339961e+01,5.035871127543619430e+00,7.114143845067539829e-01,3.740247833924510018e-02,3.075396632026379806e-01,2.959403337965769987e-02,3.245462880195860295e-02,1.540854865501900019e-02,2.561104886096670086e+01,4.141387674350269915e-02,1.702158244589069974e-02,3.063784361260140088e+01,3.234584799406010208e-02,5.119013541363569980e-02,1.868825030430569870e-02,1.897796872424979995e+02,5.070538970824640046e+01,4.638845207678050225e-02,2.094232437362369970e-02,2.001555891887659584e+02,7.030022602297100320e+01,4.925539135825379722e-02,4.957426092700959602e-02,1.783672528795729875e+02,9.434128510718990412e+01
1.236762251611859966e+02,2.445146190329480262e+01,3.137102213226399954e+02,1.195495150125679906e+01,4.005096519023400248e+00,6.932491844379798929e-01,4.986909759080600940e-02,3.042276604498360126e-01,4.759501114357130719e-02,4.690610447258070081e-02,2.023356098004509829e-02,2.924198019001589799e+01,5.152011059984239888e-02,2.908374325816890163e-02,3.972882286712059852e+01,1.331571510816060011e-01,5.485297683029240895e-02,6.282825788873640238e-02,1.657483381613569975e+02,5.104242435627229924e+01,6.050071919002440041e-02,8.400357071423980582e-02,1.744908461839479799e+02,6.736431060366560075e+01,5.509386322207379671e-02,6.261169765508789453e-02,1.799524170252930162e+02,9.088186335068060373e+01
2.469988756759740056e+02,8.211549378178830239e+00,3.758377057196880173e+02,1.053317040766990154e+01,8.366255407887170037e+00,2.167611054650980529e-01,7.285066443597790209e-02,3.649673049422960669e-01,3.843464876731669810e-02,2.170646040306950172e-02,3.219358087612449876e-02,1.650732468988400115e+01,5.698642453594229829e-02,5.048330236670980214e-02,3.508636898381279678e+01,1.594947169147380162e-01,6.365024170990550567e-02,6.103349947467529707e-02,2.166051004455059683e+02,8.172244968428140055e+01,6.506081140573130583e-02,6.271250682455679903e-02,1.768905209292520055e+02,9.928129949683858513e+01,6.734467393803959812e-02,5.981157756261010205e-02,1.883973401028150363e+02,1.113904453616730024e+02
1.515495858003679928e+02,1.116915247258879873e+02,1.430814102813540330e+03,2.384181689792399972e+00,1.056042262779399943e+00,5.110134390645160174e-01,7.005249769528269776e-02,2.174038842028499785e-01,2.441621186859629922e-02,1.156633763350150244e-02,2.298605771708979797e-02,1.409675566445939978e+02,3.538261060460769908e-02,3.555104321308510257e-02,1.363869051587730041e+02,1.058602195438479998e-01,4.231509637408429475e-02,4.348520600312170276e-02,2.150812486127909722e+02,1.204838550525340111e+02,5.398063099085270017e-02,5.957824910948859159e-02,2.171875000893940069e+02,9.855183027621740166e+01,5.485128907948440963e-02,5.993120295173750417e-02,1.972133211799909986e+02,1.002446997858519921e+02
3.022468666666669606e+02,3.772942166666670261e+01,1.595283333333330120e+03,2.976997333333330165e+00,1.088325866666669972e+00,2.372381666666669719e-01,5.654210999999999959e-02,2.954105333333330030e-01,2.377363666666669831e-02,1.403597000000000004e-02,2.778774333333329863e-02,5.086954000000000065e+01,2.705043999999999851e-02,3.055547666666670256e-02,6.442681333333329974e+01,9.182653666666669434e-02,3.430272333333329871e-02,3.541125666666670307e-02,2.637071666666669785e+02,9.647348666666670169e+01,4.665161666666670093e-02,4.656071333333330203e-02,2.355732333333329791e+02,1.199579666666670050e+02,5.804910666666670410e-02,5.898917000000000049e-02,2.085870666666669706e+02,1.204657666666669940e+02
1.495821533333329967e+02,2.483830333333330032e+01,1.401760333333329982e+03,3.196302999999999894e+00,2.130063799999999841e+00,1.991428999999999838e-01,4.270356333333329840e-02,2.956584666666669525e-01,2.103053666666669999e-02,9.311671000000000531e-03,2.024369333333329857e-02,4.577405999999999864e+01,2.499880000000000158e-02,2.525037666666669900e-02,7.571364333333329455e+01,7.099178000000000432e-02,3.034604999999999941e-02,2.835013666666670248e-02,1.636659333333329869e+02,9.345682666666670002e+01,3.362957999999999920e-02,3.136106666666670095e-02,1.923348000000000013e+02,8.377556666666659169e+01,3.576376666666670340e-02,3.601821666666669974e-02,2.063120000000000118e+02,7.476036999999999466e+01
3.161657662886669868e+02,7.249944588617609043e+01,1.357102815083530231e+03,9.015548527585228733e-01,5.392668706347178986e-01,1.006115549920110069e-01,4.016965325264049841e-02,3.811485679098060575e-01,2.472016003021449901e-02,1.293774189849630080e-02,2.132620732365389862e-02,1.134622027261979866e+02,3.538924621203350107e-02,2.703716398190690248e-02,1.116767682411339848e+02,6.145640056129029333e-02,4.816215970585949885e-02,3.515409423903440023e-02,2.670630446522540069e+02,1.069751573297699991e+02,5.522257403679439736e-02,4.188970774007860082e-02,2.375822658728619956e+02,1.152282568922050103e+02,5.796336679117099905e-02,3.924506780848990156e-02,2.039157195853430267e+02,1.179794161919260063e+02
2.392045424675219749e+02,1.830562454193569977e+01,4.072580514983660009e+02,5.795510779960889813e+00,2.285498979187829960e+00,3.015402086297240269e-01,9.137148172384440548e-02,3.544154351772999534e-01,3.429761950403349691e-02,2.942849698516120105e-02,3.817884683973200161e-02,2.232665937423010405e+01,5.296954088483730311e-02,5.651158777126060601e-02,3.063293627796950247e+01,1.443360460719309846e-01,6.411289682517290478e-02,6.669058033756819492e-02,2.225584387381280465e+02,5.191250003736579544e+01,7.042426952698049858e-02,7.476905071260189772e-02,2.263786699856669884e+02,5.472207665516850739e+01,7.538585857778469512e-02,7.215406113732229787e-02,2.077174534806179906e+02,7.678610629400779430e+01
1.298835908057760093e+02,8.148991323415890520e+01,8.147562396548688639e+02,1.328295223778449952e+01,8.083955075150049296e+00,6.134638785268450301e-01,6.044918918494399801e-02,2.527479271848410147e-01,3.946123745383080250e-02,1.728949353249499901e-02,2.561734532048039539e-02,9.432960053648470478e+01,4.125669512893029994e-02,2.372807763782540033e-02,1.059504500662119995e+02,5.364698634213940082e-02,4.337853667793090118e-02,2.310275243204399850e-02,1.482246657983299940e+02,1.119897749371190088e+02,4.369057053211459346e-02,2.358310668895750514e-02,1.489450426179350018e+02,9.879856023188010283e+01,4.378844424164989729e-02,2.998371276320509551e-02,1.558111112315179980e+02,8.772364553377751406e+01
